time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
2.860,9.178,1.397,-4.087,-0.122,-0.427,-0.122,161.2,-64.6,155.7
2.870,9.192,1.417,-4.118,-0.061,-0.488,-0.183,161.2,-64.6,155.7
2.880,9.229,1.414,-4.171,-0.061,-0.488,-0.122,161.2,-64.6,155.7
2.890,9.245,1.411,-4.147,-0.122,-0.305,-0.122,161.2,-64.6,155.7
2.900,9.235,1.401,-4.134,-0.061,-0.183,-0.183,161.2,-64.6,155.7
2.910,9.212,1.427,-4.146,-0.122,-0.061,-0.122,161.2,-64.6,155.7
2.920,9.211,1.427,-4.106,-0.183,-0.061,-0.061,161.2,-64.6,155.7
2.930,9.254,1.377,-4.102,-0.061,-0.061,-0.122,161.3,-64.6,155.7
2.940,9.225,1.379,-4.115,-0.061,0.000,-0.183,161.3,-64.6,155.7
2.950,9.233,1.441,-4.093,-0.183,0.000,-0.122,161.3,-64.6,155.7
2.960,9.204,1.379,-4.170,-0.183,-0.366,-0.061,161.3,-64.6,155.7
2.970,9.213,1.392,-4.132,-0.122,-0.061,-0.061,161.3,-64.6,155.7
2.980,9.223,1.401,-4.109,-0.061,0.305,0.000,161.3,-64.6,155.7
2.990,9.211,1.395,-4.102,-0.061,0.732,-0.061,161.3,-64.6,155.7
3.000,9.210,1.417,-4.096,-0.122,0.610,-0.061,161.3,-64.6,155.7
3.010,9.231,1.420,-4.105,0.061,0.427,-0.122,161.3,-64.6,155.7
3.020,9.224,1.417,-4.070,0.000,0.427,-0.061,161.3,-64.6,155.7
3.030,9.221,1.417,-4.051,-0.122,0.427,0.000,161.3,-64.6,155.7
3.040,9.222,1.395,-4.117,-0.183,0.244,-0.061,161.3,-64.6,155.7
3.050,9.243,1.384,-4.164,-0.061,0.183,-0.061,161.3,-64.6,155.7
3.060,9.205,1.405,-4.076,-0.061,0.488,0.000,161.3,-64.6,155.7
3.070,9.229,1.403,-4.178,-0.122,0.488,-0.061,161.3,-64.6,155.7
3.080,9.194,1.410,-4.133,-0.244,0.427,-0.061,161.3,-64.6,155.7
3.090,9.215,1.448,-4.120,-0.427,0.977,0.061,161.3,-64.6,155.7
3.100,9.235,1.450,-4.054,-0.549,1.282,0.122,161.3,-64.7,155.7
3.110,9.206,1.380,-4.042,-0.671,0.977,0.122,161.2,-64.7,155.7
3.120,9.255,1.398,-4.116,-0.549,0.427,0.061,161.2,-64.7,155.7
3.130,9.221,1.374,-4.153,-0.305,0.305,0.061,161.2,-64.7,155.7
3.140,9.181,1.393,-4.194,-0.183,0.610,0.122,161.2,-64.7,155.7
3.150,9.216,1.374,-4.163,-0.244,0.916,0.000,161.2,-64.7,155.7
3.160,9.239,1.410,-4.149,-0.183,1.038,0.000,161.2,-64.7,155.7
3.170,9.235,1.415,-4.175,-0.244,0.977,0.061,161.2,-64.7,155.7
3.180,9.230,1.391,-4.133,-0.366,1.160,0.061,161.2,-64.7,155.7
3.190,9.209,1.423,-4.160,-0.366,1.282,0.000,161.2,-64.8,155.7
3.200,9.198,1.424,-4.070,-0.488,1.282,0.061,161.2,-64.8,155.8
3.210,9.197,1.438,-4.068,-0.427,1.343,0.122,161.2,-64.8,155.8
3.220,9.222,1.422,-4.005,-0.427,1.221,0.122,161.2,-64.8,155.8
3.230,9.225,1.397,-4.006,-0.366,0.793,0.122,161.2,-64.8,155.8
3.240,9.222,1.403,-3.979,-0.366,0.366,0.000,161.2,-64.8,155.8
3.250,9.288,1.401,-4.080,-0.610,0.183,-0.061,161.2,-64.8,155.8
3.260,9.202,1.405,-4.011,-0.610,0.244,-0.061,161.2,-64.8,155.8
3.270,9.248,1.391,-4.121,-0.610,0.244,-0.122,161.2,-64.8,155.8
3.280,9.231,1.403,-4.099,-0.488,0.732,-0.061,161.1,-64.8,155.8
3.290,9.206,1.447,-4.130,-0.671,1.038,0.000,161.1,-64.9,155.8
3.300,9.249,1.397,-4.041,-0.732,1.099,-0.061,161.1,-64.9,155.8
3.310,9.233,1.365,-4.079,-0.671,1.038,0.000,161.1,-64.9,155.8
3.320,9.260,1.375,-4.080,-0.488,1.160,0.061,161.1,-64.9,155.8
3.330,9.252,1.384,-4.039,-0.427,1.526,0.122,161.1,-64.9,155.8
3.340,9.230,1.363,-4.026,-0.488,1.892,0.061,161.1,-64.9,155.8
3.350,9.263,1.374,-3.975,-0.366,1.709,0.061,161.1,-64.9,155.8
3.360,9.263,1.421,-3.971,-0.366,1.099,-0.061,161.1,-65.0,155.8
3.370,9.252,1.399,-4.047,-0.122,0.366,-0.122,161.1,-65.0,155.8
3.380,9.275,1.386,-4.091,-0.061,0.305,-0.122,161.0,-65.0,155.8
3.390,9.252,1.417,-4.132,-0.122,0.610,-0.183,161.0,-65.0,155.9
3.400,9.225,1.421,-4.081,-0.183,0.977,-0.122,161.0,-65.0,155.9
3.410,9.252,1.423,-4.121,-0.305,1.038,-0.122,161.0,-65.0,155.9
3.420,9.204,1.428,-4.124,-0.366,0.671,-0.122,161.0,-65.0,155.9
3.430,9.259,1.397,-4.149,-0.305,0.793,-0.122,161.0,-65.0,155.9
3.440,9.228,1.365,-4.073,-0.488,1.099,0.000,161.0,-65.0,155.9
3.450,9.164,1.377,-4.084,-0.610,1.282,0.122,161.0,-65.0,155.9
3.460,9.240,1.399,-4.063,-0.610,1.282,0.122,161.0,-65.0,155.9
3.470,9.246,1.379,-4.021,-0.488,1.160,0.061,161.0,-65.1,155.9
3.480,9.217,1.385,-4.039,-0.427,1.282,0.000,161.0,-65.1,155.9
3.490,9.289,1.407,-3.926,-0.427,1.282,0.061,161.0,-65.1,155.9
3.500,9.230,1.377,-3.948,-0.549,0.854,-0.061,161.0,-65.1,155.9
3.510,9.257,1.402,-4.011,-0.366,0.549,-0.122,160.9,-65.1,155.9
3.520,9.282,1.401,-4.001,-0.366,0.305,-0.122,160.9,-65.1,155.9
3.530,9.252,1.421,-3.994,-0.305,0.122,-0.122,160.9,-65.1,155.9
3.540,9.276,1.389,-4.068,-0.244,0.366,-0.122,160.9,-65.1,155.9
3.550,9.257,1.371,-4.053,-0.183,0.549,-0.122,160.9,-65.1,155.9
3.560,9.237,1.404,-4.053,-0.366,1.099,-0.061,160.9,-65.1,155.9
3.570,9.270,1.427,-4.098,-0.244,1.587,0.000,160.9,-65.2,156.0
3.580,9.273,1.380,-4.069,-0.366,2.075,0.061,160.9,-65.2,156.0
3.590,9.259,1.448,-3.991,-0.488,2.197,0.122,160.9,-65.2,156.0
3.600,9.272,1.433,-3.966,-0.488,2.197,0.122,160.9,-65.2,156.0
3.610,9.255,1.393,-3.940,-0.488,1.648,0.061,160.8,-65.2,156.0
3.620,9.207,1.421,-3.939,-0.366,1.038,-0.122,160.8,-65.3,156.0
3.630,9.228,1.415,-4.041,-0.305,0.732,-0.061,160.8,-65.3,156.0
3.640,9.231,1.415,-4.026,-0.366,0.793,-0.122,160.8,-65.3,156.0
3.650,9.209,1.347,-4.000,-0.610,0.793,-0.122,160.8,-65.3,156.0
3.660,9.251,1.363,-4.067,-0.671,0.854,-0.122,160.8,-65.3,156.0
3.670,9.263,1.414,-4.066,-0.244,0.977,-0.061,160.8,-65.3,156.0
3.680,9.251,1.410,-3.985,-0.549,1.343,0.061,160.8,-65.3,156.0
3.690,9.227,1.369,-4.047,-0.427,1.587,0.061,160.8,-65.3,156.1
3.700,9.227,1.372,-4.045,-0.061,1.221,-0.061,160.8,-65.4,156.1
3.710,9.303,1.403,-4.020,-0.061,1.038,0.061,160.8,-65.4,156.1
3.720,9.312,1.430,-4.017,-0.183,1.404,0.061,160.7,-65.4,156.1
3.730,9.273,1.445,-4.005,-0.183,1.526,0.000,160.7,-65.4,156.1
3.740,9.282,1.442,-3.991,-0.366,1.465,0.061,160.7,-65.4,156.1
3.750,9.271,1.430,-3.952,-0.488,1.404,0.000,160.7,-65.4,156.1
3.760,9.265,1.429,-3.947,-0.427,1.038,0.000,160.7,-65.4,156.1
3.770,9.264,1.416,-4.017,-0.488,0.793,0.000,160.7,-65.4,156.1
3.780,9.272,1.392,-4.001,-0.671,0.916,0.000,160.7,-65.5,156.1
3.790,9.313,1.371,-3.981,-0.488,1.160,0.061,160.7,-65.5,156.1
3.800,9.288,1.327,-3.995,-0.549,1.160,0.061,160.7,-65.5,156.1
3.810,9.290,1.361,-3.974,-0.427,1.099,0.122,160.7,-65.5,156.1
3.820,9.276,1.375,-3.936,-0.244,1.465,0.122,160.7,-65.5,156.1
3.830,9.240,1.344,-3.930,-0.183,1.587,0.061,160.6,-65.5,156.2
3.840,9.279,1.378,-3.960,0.061,1.526,0.183,160.6,-65.5,156.2
3.850,9.254,1.398,-3.989,0.183,1.221,0.061,160.6,-65.6,156.2
3.860,9.252,1.398,-3.958,-0.183,1.099,0.122,160.6,-65.6,156.2
3.870,9.251,1.399,-3.935,-0.183,1.343,0.122,160.6,-65.6,156.2
3.880,9.264,1.401,-3.897,-0.183,1.038,0.061,160.6,-65.6,156.2
3.890,9.269,1.424,-3.999,-0.244,0.488,0.061,160.6,-65.6,156.2
3.900,9.269,1.410,-4.005,-0.244,0.671,0.000,160.6,-65.6,156.2
3.910,9.281,1.393,-3.928,-0.305,0.977,0.122,160.6,-65.6,156.2
3.920,9.282,1.402,-3.942,-0.366,1.160,0.061,160.6,-65.6,156.2
3.930,9.295,1.392,-3.958,-0.366,1.099,0.000,160.6,-65.7,156.2
3.940,9.272,1.427,-3.903,-0.366,0.854,0.000,160.6,-65.7,156.2
3.950,9.267,1.380,-3.950,-0.366,0.854,-0.061,160.6,-65.7,156.2
3.960,9.285,1.384,-3.865,-0.427,0.732,0.000,160.6,-65.7,156.2
3.970,9.221,1.363,-3.917,-0.244,0.610,-0.061,160.6,-65.7,156.2
3.980,9.271,1.349,-3.964,-0.183,0.488,0.000,160.6,-65.7,156.2
3.990,9.273,1.349,-3.946,-0.183,0.122,0.000,160.6,-65.7,156.2
4.000,9.283,1.381,-3.926,-0.183,0.122,-0.061,160.6,-65.7,156.2
4.010,9.269,1.361,-3.938,-0.183,0.183,-0.061,160.6,-65.7,156.2
4.020,9.290,1.379,-3.909,-0.061,0.366,-0.061,160.6,-65.7,156.2
4.030,9.278,1.371,-3.952,0.061,0.610,-0.122,160.6,-65.7,156.2
4.040,9.247,1.386,-3.947,0.061,0.549,-0.061,160.6,-65.7,156.2
4.050,9.239,1.412,-3.950,0.000,0.366,-0.061,160.6,-65.7,156.2
4.060,9.309,1.423,-3.908,-0.183,0.488,-0.061,160.6,-65.7,156.2
4.070,9.272,1.429,-3.946,-0.122,0.427,-0.061,160.6,-65.7,156.2
4.080,9.247,1.454,-3.893,-0.183,-0.122,-0.122,160.6,-65.7,156.2
4.090,9.253,1.409,-3.889,-0.183,-0.610,-0.122,160.6,-65.7,156.2
4.100,9.254,1.448,-3.916,-0.183,-0.916,-0.183,160.6,-65.7,156.2
4.110,9.255,1.367,-3.904,-0.183,-1.160,-0.244,160.6,-65.7,156.2
4.120,9.294,1.423,-3.935,-0.183,-1.160,-0.305,160.6,-65.7,156.2
4.130,9.228,1.408,-3.935,-0.366,-0.916,-0.244,160.6,-65.7,156.2
4.140,9.270,1.377,-3.903,-0.488,-0.549,-0.244,160.6,-65.7,156.2
4.150,9.269,1.355,-3.909,-0.488,-0.671,-0.244,160.6,-65.7,156.2
4.160,9.304,1.336,-3.868,-0.305,-0.793,-0.183,160.6,-65.7,156.2
4.170,9.275,1.409,-3.891,-0.122,-0.793,-0.244,160.6,-65.7,156.2
4.180,9.304,1.422,-3.887,0.000,-0.854,-0.122,160.6,-65.7,156.2
4.190,9.281,1.410,-4.003,0.000,-0.610,-0.183,160.6,-65.7,156.2
4.200,9.284,1.407,-3.965,0.061,-0.305,-0.183,160.6,-65.7,156.2
4.210,9.265,1.379,-3.869,0.061,-0.671,-0.366,160.6,-65.7,156.2
4.220,9.248,1.404,-3.891,0.000,-1.465,-0.549,160.6,-65.7,156.2
4.230,9.307,1.372,-3.904,0.000,-1.953,-0.549,160.6,-65.6,156.2
4.240,9.277,1.384,-3.939,0.000,-1.770,-0.488,160.6,-65.6,156.2
4.250,9.286,1.412,-4.035,-0.061,-1.160,-0.427,160.6,-65.6,156.2
4.260,9.266,1.415,-4.008,-0.122,-0.977,-0.366,160.6,-65.6,156.2
4.270,9.261,1.422,-3.942,-0.122,-1.160,-0.366,160.6,-65.6,156.2
4.280,9.267,1.386,-4.002,0.122,-1.038,-0.305,160.6,-65.6,156.2
4.290,9.224,1.407,-3.965,0.244,-0.793,-0.305,160.7,-65.6,156.2
4.300,9.229,1.380,-4.025,-0.061,-0.854,-0.305,160.7,-65.5,156.1
4.310,9.234,1.403,-3.945,-0.061,-1.160,-0.366,160.7,-65.5,156.1
4.320,9.255,1.416,-3.950,-0.183,-1.404,-0.427,160.7,-65.5,156.1
4.330,9.248,1.372,-3.956,-0.244,-1.587,-0.427,160.7,-65.5,156.1
4.340,9.261,1.401,-3.915,-0.305,-2.075,-0.488,160.7,-65.5,156.1
4.350,9.282,1.409,-3.941,-0.183,-2.319,-0.488,160.7,-65.5,156.1
4.360,9.304,1.414,-3.969,0.061,-2.197,-0.427,160.7,-65.5,156.1
4.370,9.302,1.395,-4.008,0.000,-1.892,-0.427,160.7,-65.4,156.1
4.380,9.309,1.408,-3.995,0.061,-1.648,-0.366,160.7,-65.4,156.1
4.390,9.269,1.396,-4.074,0.000,-1.038,-0.366,160.7,-65.4,156.1
4.400,9.297,1.383,-4.027,-0.122,-0.549,-0.305,160.7,-65.4,156.1
4.410,9.260,1.420,-3.952,-0.183,-0.366,-0.305,160.7,-65.4,156.1
4.420,9.242,1.366,-3.960,-0.122,-0.488,-0.305,160.7,-65.4,156.1
4.430,9.258,1.366,-3.923,-0.183,-0.977,-0.244,160.7,-65.4,156.1
4.440,9.225,1.380,-3.958,-0.183,-1.404,-0.305,160.7,-65.4,156.1
4.450,9.241,1.390,-3.982,-0.061,-1.526,-0.366,160.7,-65.4,156.1
4.460,9.259,1.404,-3.978,-0.122,-1.587,-0.427,160.7,-65.3,156.1
4.470,9.222,1.399,-4.003,-0.183,-1.770,-0.366,160.8,-65.3,156.1
4.480,9.233,1.426,-4.031,-0.183,-1.770,-0.427,160.8,-65.3,156.1
4.490,9.267,1.429,-4.096,-0.122,-1.587,-0.305,160.8,-65.3,156.0
4.500,9.306,1.408,-4.027,-0.122,-1.404,-0.244,160.8,-65.3,156.0
4.510,9.230,1.418,-4.061,-0.061,-1.160,-0.305,160.8,-65.3,156.0
4.520,9.278,1.403,-4.018,-0.122,-0.793,-0.244,160.8,-65.2,156.0
4.530,9.265,1.417,-3.987,-0.183,-0.793,-0.305,160.8,-65.2,156.0
4.540,9.263,1.416,-4.011,-0.183,-1.099,-0.244,160.8,-65.2,156.0
4.550,9.313,1.380,-4.023,-0.183,-1.160,-0.244,160.8,-65.2,156.0
4.560,9.263,1.430,-3.962,-0.122,-0.793,-0.244,160.8,-65.2,156.0
4.570,9.259,1.392,-3.993,-0.061,-0.793,-0.183,160.8,-65.2,156.0
4.580,9.251,1.411,-3.963,0.000,-1.282,-0.244,160.8,-65.2,156.0
4.590,9.254,1.386,-4.020,-0.061,-1.282,-0.183,160.8,-65.2,156.0
4.600,9.267,1.381,-4.036,-0.122,-1.221,-0.122,160.8,-65.2,156.0
4.610,9.303,1.399,-4.078,-0.122,-1.099,-0.122,160.8,-65.2,156.0
4.620,9.279,1.417,-4.024,0.000,-0.793,-0.122,160.9,-65.2,156.0
4.630,9.266,1.398,-4.062,0.000,-0.427,-0.061,160.9,-65.1,156.0
4.640,9.254,1.398,-4.063,-0.061,-0.122,0.000,160.9,-65.1,156.0
4.650,9.271,1.401,-4.066,-0.061,0.000,-0.061,160.9,-65.1,156.0
4.660,9.221,1.411,-4.088,-0.183,-0.122,-0.122,160.9,-65.1,156.0
4.670,9.188,1.391,-4.025,-0.183,-0.122,-0.061,160.9,-65.1,155.9
4.680,9.224,1.393,-3.985,-0.183,-0.244,-0.122,160.9,-65.1,155.9
4.690,9.239,1.399,-4.047,-0.122,-0.488,-0.183,160.9,-65.1,155.9
4.700,9.267,1.421,-4.025,-0.061,-0.671,-0.122,160.9,-65.1,155.9
4.710,9.271,1.432,-4.098,-0.061,-0.427,-0.183,160.9,-65.1,155.9
4.720,9.330,1.384,-3.990,0.000,0.000,-0.122,160.9,-65.1,155.9
4.730,9.265,1.385,-4.026,0.061,0.000,-0.122,160.9,-65.1,155.9
4.740,9.296,1.417,-3.975,0.183,0.000,-0.122,160.9,-65.1,155.9
4.750,9.309,1.383,-4.057,0.366,-0.061,-0.122,160.9,-65.1,155.9
4.760,9.301,1.414,-4.099,0.427,0.183,-0.122,160.9,-65.1,155.9
4.770,9.266,1.393,-4.124,0.305,0.549,0.000,160.9,-65.1,155.9
4.780,9.301,1.429,-4.134,0.366,1.099,0.122,160.9,-65.1,155.9
4.790,9.193,1.427,-4.152,0.244,1.770,0.244,160.9,-65.2,155.9
4.800,9.247,1.436,-4.117,-0.122,1.953,0.305,160.9,-65.2,155.9
4.810,9.243,1.416,-4.029,-0.183,1.953,0.305,160.9,-65.2,156.0
4.820,9.281,1.397,-4.023,-0.183,2.380,0.488,160.9,-65.2,156.0
4.830,9.364,1.411,-3.997,-0.183,2.930,0.488,160.9,-65.2,156.0
4.840,9.445,1.393,-3.878,-0.061,3.601,0.549,160.9,-65.3,156.0
4.850,9.518,1.410,-3.871,0.610,4.089,0.610,160.9,-65.3,156.0
4.860,9.430,1.423,-3.897,1.404,4.395,0.427,160.9,-65.4,156.0
4.870,9.411,1.433,-3.924,1.770,4.883,0.366,160.9,-65.4,156.1
4.880,9.376,1.429,-3.851,1.648,4.639,0.061,160.9,-65.5,156.1
4.890,9.350,1.359,-3.874,0.977,3.784,-0.122,160.8,-65.5,156.1
4.900,9.398,1.392,-3.861,0.854,3.052,-0.427,160.8,-65.6,156.2
4.910,9.496,1.317,-3.850,1.160,1.099,-0.610,160.8,-65.6,156.2
4.920,9.611,1.318,-3.988,1.038,-0.549,-0.488,160.8,-65.6,156.2
4.930,9.571,1.386,-4.203,1.099,0.000,0.000,160.8,-65.6,156.2
4.940,9.539,1.490,-4.260,0.305,1.648,0.793,160.8,-65.6,156.2
4.950,9.473,1.471,-4.311,-0.183,4.028,1.892,160.9,-65.6,156.2
4.960,9.350,1.456,-4.267,-0.122,6.348,2.441,160.9,-65.7,156.2
4.970,9.386,1.547,-4.073,-0.305,6.348,2.380,160.9,-65.8,156.1
4.980,9.571,1.459,-4.029,0.061,4.456,1.587,160.9,-65.8,156.1
4.990,9.411,1.591,-4.078,-0.183,2.563,0.854,160.9,-65.8,156.2
5.000,9.520,1.551,-4.123,0.122,4.089,0.854,160.8,-65.9,156.2
5.010,9.683,1.417,-4.079,0.732,4.944,1.221,160.8,-65.9,156.2
5.020,9.632,1.384,-4.102,0.854,5.554,1.404,160.8,-66.0,156.2
5.030,9.603,1.427,-4.099,0.793,4.089,1.770,160.9,-66.0,156.2
5.040,9.555,1.365,-4.209,1.709,3.601,2.319,160.9,-66.1,156.2
5.050,9.607,1.404,-4.412,2.014,4.639,2.441,161.0,-66.1,156.1
5.060,9.695,1.347,-4.535,0.122,6.165,2.563,161.0,-66.2,156.1
5.070,9.691,1.450,-4.565,0.122,9.338,2.380,161.0,-66.2,156.1
5.080,9.606,1.384,-4.606,-0.183,12.573,2.502,161.0,-66.3,156.1
5.090,9.456,1.393,-4.579,-0.793,15.869,2.625,161.0,-66.5,156.1
5.100,9.583,1.469,-4.311,-0.183,19.959,3.540,160.9,-66.6,156.2
5.110,9.585,1.412,-4.158,-0.061,18.433,3.174,160.8,-66.8,156.3
5.120,9.625,1.452,-4.042,0.854,17.273,3.357,160.8,-67.0,156.3
5.130,9.643,1.436,-4.115,1.526,15.991,3.540,160.8,-67.1,156.4
5.140,9.966,1.457,-4.161,1.526,16.052,4.517,160.7,-67.3,156.4
5.150,9.896,1.223,-4.522,1.221,17.578,4.272,160.7,-67.4,156.4
5.160,9.956,1.213,-4.446,-0.183,21.545,4.944,160.7,-67.6,156.5
5.170,9.983,1.196,-4.523,-0.366,25.452,5.310,160.7,-67.9,156.5
5.180,9.867,1.149,-4.383,-1.831,29.724,5.615,160.6,-68.1,156.6
5.190,9.813,1.172,-4.300,-2.319,33.752,6.348,160.5,-68.4,156.7
5.200,9.826,1.342,-3.993,-3.174,37.415,6.348,160.4,-68.8,156.8
5.210,9.784,1.507,-3.838,-2.808,39.795,6.775,160.2,-69.2,157.0
5.220,9.981,1.282,-3.764,-2.075,40.771,7.202,159.9,-69.5,157.2
5.230,9.746,1.292,-3.780,-3.723,43.335,7.141,159.7,-70.0,157.4
5.240,9.801,1.152,-3.586,-5.493,44.067,7.019,159.4,-70.4,157.7
5.250,9.975,1.159,-3.338,-6.836,43.579,6.592,159.1,-70.8,157.9
5.260,10.093,1.110,-3.203,-5.310,42.175,5.554,158.8,-71.2,158.2
5.270,9.960,0.986,-3.353,-4.517,42.664,5.737,158.5,-71.6,158.5
5.280,10.041,1.070,-3.248,-4.944,44.495,6.287,158.2,-72.1,158.8
5.290,10.268,1.268,-3.233,-3.174,42.908,6.226,157.8,-72.5,159.1
5.300,10.357,1.286,-3.455,-3.357,42.725,7.080,157.5,-72.9,159.4
5.310,10.239,1.327,-3.553,-1.587,50.232,8.118,157.1,-73.4,159.8
5.320,10.324,1.178,-3.601,-2.319,54.626,8.484,156.7,-73.9,160.2
5.330,11.101,1.427,-3.146,-4.517,53.284,8.484,156.2,-74.4,160.7
5.340,10.974,1.501,-3.341,-4.944,52.490,7.935,155.6,-74.8,161.2
5.350,11.220,1.673,-3.504,-3.296,58.411,9.033,155.0,-75.4,161.8
5.360,10.118,1.524,-4.233,-5.188,71.777,11.658,154.3,-76.0,162.5
5.370,10.615,1.666,-2.773,-5.310,88.257,13.916,153.2,-76.7,163.6
5.380,11.155,2.187,-1.998,-7.874,77.698,17.273,152.0,-77.5,164.7
5.390,10.237,0.666,-2.877,-6.165,77.881,18.066,150.9,-78.2,165.8
5.400,9.836,0.870,-2.356,-6.470,87.402,13.977,149.6,-79.0,167.1
5.410,10.197,1.108,-2.103,-11.841,75.928,11.292,147.9,-79.7,168.7
5.420,10.567,0.937,-1.934,-10.498,73.792,10.498,146.1,-80.4,170.4
5.430,9.987,1.130,-2.274,-5.615,78.918,9.644,143.9,-81.1,172.6
5.440,10.233,0.964,-2.038,-5.920,81.909,8.789,141.2,-81.7,175.3
5.450,10.211,1.153,-1.880,-9.094,80.688,7.141,137.9,-82.4,178.5
5.460,10.643,1.120,-1.529,-7.996,84.900,6.226,133.8,-83.0,-177.4
5.470,11.069,0.833,-1.120,-6.775,86.365,4.822,128.6,-83.6,-172.3
5.480,11.242,1.046,-1.157,-5.493,84.229,4.456,122.6,-84.1,-166.3
5.490,11.866,1.034,-1.116,-4.944,83.496,5.981,115.6,-84.6,-159.3
5.500,12.095,1.385,-1.354,-3.052,84.045,7.324,107.7,-84.9,-151.4
5.510,11.897,1.350,-1.697,-1.831,88.623,8.850,98.7,-85.2,-142.3
5.520,11.506,1.508,-1.703,-3.113,94.238,9.521,88.4,-85.3,-132.1
5.530,11.463,1.476,-0.949,-6.042,99.609,9.216,77.2,-85.3,-120.9
5.540,11.305,1.326,-0.084,-9.766,102.356,8.057,66.0,-85.0,-109.7
5.550,11.131,1.345,0.408,-10.315,102.905,7.202,55.9,-84.6,-99.6
5.560,11.168,1.074,0.595,-11.597,100.098,6.714,47.6,-84.0,-91.4
5.570,11.038,0.935,0.344,-11.780,99.609,7.263,40.9,-83.3,-84.8
5.580,10.985,0.704,0.371,-11.963,102.905,9.155,35.3,-82.6,-79.3
5.590,10.783,0.926,0.628,-11.414,107.056,12.695,30.4,-81.8,-74.4
5.600,11.165,0.747,1.214,-11.108,110.291,16.602,26.0,-80.9,-70.1
5.610,11.218,0.721,1.463,-10.376,108.276,18.066,22.3,-80.0,-66.5
5.620,11.195,0.785,1.397,-11.963,103.760,18.738,19.2,-79.1,-63.5
5.630,11.094,0.840,1.217,-16.357,102.356,18.677,16.7,-78.2,-61.0
5.640,10.755,1.003,1.329,-17.578,108.154,18.311,14.5,-77.3,-58.9
5.650,10.522,0.786,1.956,-17.761,114.502,17.944,12.5,-76.3,-57.1
5.660,10.080,0.384,2.576,-19.104,112.793,17.090,10.8,-75.2,-55.5
5.670,9.713,0.037,3.091,-20.386,103.210,15.686,9.3,-74.2,-54.2
5.680,9.241,-0.083,3.331,-19.043,91.736,14.587,8.0,-73.3,-53.1
5.690,8.838,-0.566,3.450,-15.381,81.116,13.916,7.0,-72.4,-52.1
5.700,8.700,-0.781,3.477,-10.193,71.167,12.573,6.0,-71.7,-51.3
5.710,8.890,-0.852,3.687,-7.446,62.500,10.803,5.3,-71.0,-50.6
5.720,9.221,-0.750,3.749,-3.723,55.359,8.484,4.7,-70.5,-50.0
5.730,9.521,-0.500,3.562,-0.977,51.392,6.165,4.2,-69.9,-49.6
5.740,9.871,-0.362,3.729,-0.854,50.110,4.211,3.9,-69.4,-49.2
5.750,10.232,0.054,3.791,-0.610,49.377,2.380,3.7,-68.9,-49.0
5.760,10.479,0.213,3.944,-0.183,47.668,0.793,3.5,-68.5,-48.9
5.770,10.507,0.165,4.017,0.793,43.884,-0.244,3.5,-68.0,-48.8
5.780,10.382,0.022,4.050,1.831,38.818,-0.610,3.4,-67.6,-48.7
5.790,10.063,-0.082,3.956,2.502,33.020,-0.549,3.4,-67.3,-48.6
5.800,9.930,-0.114,3.835,2.930,26.184,-0.122,3.3,-67.0,-48.6
5.810,9.874,0.048,3.449,4.211,22.644,0.061,3.3,-66.8,-48.5
5.820,9.796,0.019,3.154,5.005,22.949,-1.099,3.3,-66.6,-48.5
5.830,9.531,0.166,3.161,5.920,27.405,-2.014,3.4,-66.4,-48.5
5.840,9.295,0.135,3.376,6.348,31.616,-2.563,3.4,-66.1,-48.5
5.850,8.982,0.133,3.544,7.324,33.081,-3.418,3.5,-65.8,-48.5
5.860,8.677,0.367,3.797,7.690,31.128,-4.089,3.6,-65.5,-48.5
