BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	1725
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
3.170	9.601	0.701	-3.145	-0.183	0.244	0.122	167.2	-71.4	158.5
3.180	9.641	0.725	-3.186	-0.061	0.244	0.061	167.2	-71.4	158.5
3.190	9.642	0.723	-3.197	-0.183	0.183	0.122	167.2	-71.4	158.5
3.200	9.614	0.705	-3.130	-0.061	0.183	0.061	167.2	-71.4	158.5
3.210	9.628	0.725	-3.164	-0.183	0.183	0.122	167.2	-71.4	158.5
3.220	9.630	0.735	-3.168	-0.183	0.183	0.122	167.2	-71.4	158.5
3.230	9.631	0.706	-3.134	-0.183	0.183	0.061	167.2	-71.4	158.5
3.240	9.604	0.716	-3.217	-0.183	0.183	0.122	167.2	-71.4	158.5
3.250	9.624	0.717	-3.160	-0.183	0.183	0.061	167.2	-71.4	158.5
3.260	9.640	0.737	-3.158	-0.183	0.183	0.000	167.2	-71.4	158.5
3.270	9.603	0.731	-3.164	-0.183	0.244	0.061	167.2	-71.4	158.5
3.280	9.626	0.695	-3.182	-0.183	0.183	0.122	167.2	-71.4	158.5
3.290	9.612	0.723	-3.156	-0.122	0.244	0.000	167.2	-71.4	158.5
3.300	9.606	0.691	-3.163	-0.122	0.183	0.061	167.2	-71.4	158.5
3.310	9.606	0.701	-3.170	-0.183	0.244	0.122	167.2	-71.4	158.5
3.320	9.616	0.681	-3.154	0.000	0.183	0.061	167.2	-71.4	158.5
3.330	9.632	0.725	-3.156	-0.183	0.183	0.122	167.2	-71.4	158.5
3.340	9.581	0.734	-3.217	-0.122	0.183	0.122	167.2	-71.4	158.5
3.350	9.611	0.751	-3.239	-0.122	0.122	0.122	167.2	-71.4	158.5
3.360	9.618	0.728	-3.182	-0.061	0.122	0.122	167.2	-71.4	158.5
3.370	9.618	0.691	-3.156	-0.122	0.061	0.122	167.2	-71.4	158.5
3.380	9.606	0.737	-3.224	-0.122	0.183	0.122	167.2	-71.4	158.5
3.390	9.603	0.728	-3.195	-0.183	0.183	0.122	167.2	-71.4	158.5
3.400	9.601	0.736	-3.209	-0.183	0.122	0.122	167.2	-71.4	158.5
3.410	9.586	0.717	-3.193	-0.183	0.244	0.122	167.2	-71.4	158.5
3.420	9.606	0.683	-3.169	-0.183	0.244	0.061	167.2	-71.4	158.5
3.430	9.589	0.694	-3.158	-0.122	0.366	0.122	167.2	-71.4	158.5
3.440	9.623	0.739	-3.197	-0.122	0.244	0.122	167.2	-71.4	158.5
3.450	9.600	0.733	-3.189	-0.183	0.244	0.122	167.2	-71.4	158.5
3.460	9.600	0.698	-3.187	-0.183	0.244	0.122	167.2	-71.4	158.5
3.470	9.586	0.725	-3.130	-0.061	0.305	0.122	167.2	-71.4	158.5
3.480	9.589	0.725	-3.176	-0.122	0.244	0.122	167.2	-71.4	158.5
3.490	9.643	0.692	-3.234	-0.061	0.305	0.122	167.2	-71.4	158.5
3.500	9.630	0.748	-3.199	-0.061	0.305	0.122	167.2	-71.4	158.5
3.510	9.571	0.717	-3.164	-0.061	0.244	0.122	167.2	-71.4	158.5
3.520	9.568	0.733	-3.120	-0.061	0.183	0.061	167.2	-71.4	158.5
3.530	9.607	0.705	-3.144	-0.122	0.244	0.122	167.2	-71.4	158.5
3.540	9.581	0.713	-3.219	-0.061	0.183	0.122	167.2	-71.4	158.5
3.550	9.619	0.725	-3.215	-0.061	0.244	0.061	167.2	-71.4	158.5
3.560	9.593	0.681	-3.200	-0.122	0.183	0.122	167.2	-71.4	158.5
3.570	9.620	0.707	-3.193	-0.183	0.183	0.122	167.2	-71.4	158.5
3.580	9.600	0.705	-3.241	-0.061	0.183	0.122	167.2	-71.4	158.5
3.590	9.603	0.710	-3.156	-0.061	0.305	0.122	167.2	-71.4	158.5
3.600	9.587	0.716	-3.199	-0.061	0.183	0.122	167.2	-71.4	158.5
3.610	9.611	0.709	-3.224	-0.061	0.183	0.122	167.2	-71.4	158.5
3.620	9.583	0.742	-3.158	-0.122	0.244	0.000	167.2	-71.4	158.5
3.630	9.607	0.731	-3.177	-0.183	0.183	0.122	167.2	-71.4	158.5
3.640	9.636	0.719	-3.151	-0.183	0.183	0.061	167.2	-71.4	158.5
3.650	9.610	0.713	-3.146	-0.183	0.122	0.122	167.2	-71.4	158.5
3.660	9.603	0.707	-3.155	-0.122	0.183	0.122	167.2	-71.4	158.5
3.670	9.594	0.730	-3.183	-0.122	0.122	0.122	167.2	-71.4	158.5
3.680	9.622	0.700	-3.211	-0.061	0.061	0.122	167.2	-71.4	158.5
3.690	9.637	0.721	-3.167	-0.061	0.122	0.122	167.2	-71.4	158.5
3.700	9.629	0.739	-3.173	-0.122	0.122	0.122	167.2	-71.4	158.5
3.710	9.612	0.743	-3.152	-0.183	0.183	0.122	167.2	-71.4	158.5
3.720	9.656	0.718	-3.148	-0.122	0.122	0.122	167.2	-71.4	158.5
3.730	9.624	0.746	-3.169	-0.061	0.122	0.122	167.2	-71.4	158.5
3.740	9.629	0.703	-3.156	0.061	-0.061	0.122	167.2	-71.3	158.5
3.750	9.574	0.759	-3.118	0.244	-0.305	0.122	167.2	-71.3	158.5
3.760	9.541	0.722	-3.148	0.427	-0.427	0.122	167.3	-71.3	158.5
3.770	9.593	0.730	-3.136	0.671	-0.610	0.061	167.3	-71.3	158.5
3.780	9.575	0.670	-3.139	0.732	-0.610	0.122	167.3	-71.3	158.5
3.790	9.618	0.694	-3.077	0.732	-0.610	0.122	167.3	-71.3	158.5
3.800	9.604	0.700	-3.143	0.732	-0.427	0.061	167.3	-71.3	158.5
3.810	9.573	0.704	-3.115	0.793	-0.488	0.122	167.3	-71.3	158.5
3.820	9.588	0.670	-3.132	1.038	-0.671	0.061	167.3	-71.3	158.5
3.830	9.588	0.675	-3.137	0.977	-0.732	0.122	167.4	-71.3	158.5
3.840	9.607	0.644	-3.255	0.977	-0.793	0.000	167.4	-71.3	158.5
3.850	9.637	0.698	-3.308	0.671	-0.793	0.000	167.4	-71.3	158.4
3.860	9.722	0.734	-3.313	0.549	-0.610	0.000	167.4	-71.3	158.4
3.870	9.640	0.741	-3.271	0.549	-0.305	0.000	167.4	-71.2	158.4
3.880	9.613	0.766	-3.306	0.977	0.183	0.061	167.4	-71.2	158.4
3.890	9.569	0.752	-3.321	0.732	0.427	0.122	167.4	-71.2	158.4
3.900	9.571	0.710	-3.332	0.488	1.404	0.305	167.4	-71.2	158.4
3.910	9.631	0.666	-3.336	0.305	2.075	0.488	167.5	-71.3	158.4
3.920	9.624	0.712	-3.377	0.061	2.747	0.488	167.5	-71.3	158.4
3.930	9.545	0.870	-3.399	-0.488	3.296	1.282	167.5	-71.3	158.4
3.940	9.761	0.736	-3.187	-0.671	3.967	1.587	167.5	-71.3	158.4
3.950	9.707	0.757	-3.355	-1.099	4.517	1.648	167.5	-71.4	158.4
3.960	9.653	0.751	-3.401	-2.441	4.517	2.014	167.5	-71.4	158.4
3.970	9.705	0.643	-3.316	-3.113	4.883	1.587	167.5	-71.4	158.3
3.980	9.739	0.688	-3.222	-4.211	4.761	1.038	167.5	-71.5	158.3
3.990	9.885	0.639	-3.262	-5.005	3.784	0.610	167.4	-71.5	158.3
4.000	10.904	0.476	-3.355	-5.249	1.770	-0.671	167.3	-71.6	158.4
4.010	9.088	0.833	-3.302	-3.967	2.380	-7.080	167.2	-71.6	158.5
4.020	11.685	0.525	-3.337	-2.991	2.747	-5.615	167.0	-71.6	158.7
4.030	9.441	0.778	-3.331	-4.272	-1.648	-4.150	166.8	-71.6	158.8
4.040	12.515	0.209	-3.082	-3.784	-3.723	-2.563	166.7	-71.5	158.9
4.050	11.001	1.398	-3.970	7.568	38.330	-6.775	166.5	-71.9	159.1
4.060	7.619	1.604	-3.620	-2.686	34.485	7.446	166.4	-72.2	159.2
4.070	12.827	0.766	-2.975	-3.479	24.170	3.967	166.3	-72.4	159.3
4.080	11.014	1.306	-3.073	-7.996	28.442	2.502	166.0	-72.7	159.6
4.090	10.322	1.349	-2.556	-20.752	31.372	6.897	165.6	-73.0	159.8
4.100	7.949	1.833	-3.520	-24.536	24.963	7.568	165.3	-73.3	159.8
4.110	9.251	1.282	-2.590	-36.743	26.672	8.423	164.9	-73.5	159.8
4.120	9.073	1.576	-3.641	-40.161	17.761	11.169	164.6	-73.7	159.7
4.130	9.775	0.771	-1.600	-45.593	11.780	10.376	164.4	-73.9	159.5
4.140	10.760	0.601	-1.705	-33.508	-3.052	9.888	164.3	-74.0	159.2
4.150	10.139	0.776	-2.731	-7.690	-15.564	5.005	164.5	-73.9	158.8
4.160	10.243	0.795	-3.373	5.798	-22.644	4.028	164.9	-73.8	158.5
4.170	10.262	0.245	-1.884	14.099	-33.936	1.587	165.4	-73.5	158.1
4.180	9.673	0.333	-2.733	19.653	-58.167	0.122	166.0	-73.0	157.6
4.190	9.946	0.385	-3.624	8.911	-74.829	-0.671	166.8	-72.3	157.0
4.200	10.020	0.870	-2.948	5.859	-80.994	-2.075	167.3	-71.5	156.5
4.210	9.854	0.559	-3.877	10.132	-80.566	-1.526	167.9	-70.7	156.0
4.220	9.861	1.005	-5.591	11.963	-70.984	-0.549	168.4	-70.0	155.5
4.230	10.145	1.403	-8.095	9.399	-46.204	1.099	168.9	-69.3	155.2
4.240	10.492	1.402	-9.525	4.211	-7.935	4.150	169.1	-69.0	155.0
4.250	10.844	1.244	-9.115	-6.165	39.490	7.446	169.2	-69.0	154.9
4.260	10.442	1.064	-7.355	-12.451	82.520	10.132	169.0	-69.6	154.9
4.270	10.126	0.792	-4.872	-11.658	111.877	12.207	168.7	-70.5	155.2
4.280	10.218	0.525	-2.425	-10.559	122.315	14.404	168.3	-71.7	155.5
4.290	9.901	0.163	-1.085	-4.333	110.474	14.709	167.9	-72.9	155.8
4.300	9.948	0.287	-0.751	4.456	88.135	12.329	167.7	-73.9	156.1
4.310	9.981	0.831	-1.649	10.132	58.655	9.033	167.6	-74.7	156.3
4.320	10.250	0.604	-3.109	8.484	41.870	6.714	167.5	-75.1	156.4
4.330	10.535	0.704	-3.898	8.423	45.715	5.005	167.5	-75.5	156.6
4.340	10.728	0.821	-4.313	2.747	56.396	4.028	167.2	-76.0	156.9
4.350	10.847	0.430	-4.325	-0.977	68.665	5.554	166.9	-76.6	157.2
4.360	10.753	0.344	-3.819	-1.831	88.318	7.446	166.4	-77.3	157.7
4.370	10.634	0.517	-3.126	-1.953	95.032	8.240	165.8	-78.2	158.3
4.380	13.992	1.458	-1.023	0.793	87.463	10.803	165.2	-79.1	158.9
4.390	15.187	-0.205	-4.309	-7.935	22.827	8.728	165.1	-79.6	159.0
4.400	6.732	0.673	-7.039	1.465	120.850	7.751	164.4	-80.2	159.6
4.410	9.710	0.177	-4.240	21.240	161.560	5.432	162.6	-81.7	161.8
4.420	10.789	0.683	-1.439	-28.625	123.596	2.991	159.7	-82.8	164.5
4.430	12.016	-0.117	-0.105	-10.559	130.249	3.357	155.5	-84.0	168.5
4.440	12.917	-0.786	-0.137	-2.014	123.962	-2.747	149.2	-85.2	174.8
4.450	8.688	2.855	-2.124	-3.357	102.173	-5.005	140.7	-86.0	-176.7
4.460	11.362	0.585	-1.656	10.071	116.760	0.427	127.6	-86.7	-163.5
4.470	11.769	0.644	-1.212	-4.211	110.474	-3.723	109.8	-87.2	-145.7
4.480	12.011	0.102	-0.815	-2.869	119.141	-4.272	86.1	-87.3	-122.0
4.490	11.827	0.038	-0.402	-1.709	121.155	-6.348	63.3	-87.0	-99.2
4.500	11.302	0.225	-0.355	4.150	114.380	-9.583	48.1	-86.3	-83.9
4.510	10.833	0.189	-0.493	6.897	111.206	-11.108	38.9	-85.4	-74.6
4.520	11.953	0.126	0.128	6.958	113.464	-10.315	32.8	-84.5	-68.4
4.530	13.034	1.830	0.304	-0.183	102.539	-10.254	28.5	-83.6	-64.1
4.540	11.760	3.167	-1.147	-3.845	109.497	-0.122	25.5	-82.6	-61.1
4.550	11.026	1.714	-1.517	3.113	151.672	6.775	22.1	-81.4	-57.6
4.560	11.129	0.672	-0.354	-6.897	181.885	6.287	18.5	-79.9	-54.0
4.570	10.847	0.735	2.841	-29.480	183.777	4.333	15.4	-78.3	-51.1
4.580	10.837	-0.299	4.524	-31.006	161.377	5.005	12.9	-76.6	-48.9
4.590	9.953	-0.703	4.704	-21.240	129.089	2.075	11.2	-75.2	-47.3
4.600	9.585	-0.381	3.576	-10.742	96.313	-0.427	10.1	-74.1	-46.4
4.610	10.041	-0.600	2.460	-12.207	72.510	-1.648	9.5	-73.3	-45.8
4.620	9.759	0.132	0.899	-16.418	66.772	-2.686	8.9	-72.7	-45.4
4.630	9.284	0.557	0.170	-20.691	88.562	2.014	8.4	-72.0	-45.0
4.640	9.064	0.402	0.608	-25.452	117.493	7.874	7.5	-71.0	-44.4
4.650	8.920	0.284	2.258	-29.297	134.155	10.925	6.5	-69.8	-43.7
4.660	9.133	0.417	4.266	-27.588	129.822	12.268	5.6	-68.5	-42.9
4.670	9.058	0.363	5.713	-22.827	109.436	11.719	4.8	-67.4	-42.3
4.680	8.820	-0.076	5.992	-15.747	82.214	9.155	4.2	-66.4	-41.9
4.690	8.717	-0.546	5.445	-10.132	54.993	5.249	3.8	-65.7	-41.6
4.700	8.895	-0.985	4.914	-8.362	36.377	0.305	3.5	-65.3	-41.4
4.710	9.015	-1.126	4.375	-5.554	28.442	-3.662	3.3	-64.9	-41.3
4.720	9.246	-0.805	4.139	-3.113	27.954	-5.798	3.2	-64.7	-41.3
4.730	9.734	-0.338	4.003	-0.793	28.625	-7.813	3.3	-64.4	-41.3
4.740	10.215	0.322	3.887	-0.183	27.405	-8.728	3.4	-64.1	-41.4
4.750	10.541	0.903	3.791	-0.977	27.466	-8.972	3.5	-63.9	-41.6
4.760	10.700	1.172	3.791	-2.441	30.884	-8.728	3.7	-63.6	-41.9
4.770	10.279	1.192	3.889	-5.066	35.828	-8.606	3.9	-63.4	-42.1
4.780	9.624	0.827	4.289	-7.019	36.438	-9.033	4.1	-63.0	-42.3
4.790	9.091	0.249	4.700	-6.287	30.396	-10.071	4.2	-62.7	-42.5
4.800	8.648	-0.448	4.893	-2.258	20.081	-11.963	4.3	-62.5	-42.7
4.810	8.434	-0.800	4.467	2.930	7.874	-12.634	4.5	-62.3	-42.9
4.820	8.437	-0.853	3.680	7.202	-1.892	-13.428	4.7	-62.3	-43.1
4.830	8.377	-0.754	3.040	8.972	-4.456	-13.184	4.9	-62.4	-43.3
4.840	8.209	-0.410	2.712	9.521	0.427	-12.390	5.2	-62.5	-43.5
4.850	8.030	-0.017	2.770	9.766	8.606	-11.475	5.4	-62.5	-43.7
4.860	7.782	0.300	3.165	6.836	15.198	-11.780	5.7	-62.4	-43.9
4.870	7.534	0.757	3.768	3.418	16.907	-13.489	6.0	-62.2	-44.1
4.880	7.426	1.015	4.248	0.732	12.085	-16.113	6.3	-62.1	-44.5
4.890	7.419	1.408	4.312	-0.305	2.197	-17.944	6.7	-62.0	-44.9
4.900	7.204	1.884	3.982	-1.526	-9.216	-19.165	7.1	-62.0	-45.4
4.910	6.979	1.933	3.421	-4.700	-18.799	-18.616	7.6	-62.1	-45.9
4.920	6.665	2.079	2.902	-10.010	-22.827	-17.639	8.1	-62.3	-46.5
4.930	6.332	2.362	2.862	-16.785	-20.874	-16.846	8.5	-62.5	-47.1
4.940	6.185	2.155	2.923	-20.813	-16.663	-16.296	8.8	-62.7	-47.7
4.950	6.071	1.896	2.861	-22.156	-14.221	-15.503	9.1	-62.8	-48.2
4.960	6.125	1.572	2.924	-25.208	-12.878	-13.733	9.3	-62.9	-48.7
4.970	6.153	1.359	3.034	-27.649	-11.658	-12.634	9.4	-63.0	-49.1
4.980	5.980	1.070	3.225	-30.518	-13.184	-12.573	9.5	-63.1	-49.5
4.990	5.935	0.393	3.267	-30.334	-19.165	-13.123	9.5	-63.3	-49.9
5.000	6.055	-0.265	3.097	-28.076	-27.466	-14.221	9.6	-63.5	-50.2
5.010	6.142	-0.664	2.730	-22.583	-34.912	-16.052	9.7	-63.8	-50.6
5.020	6.344	-0.918	2.367	-17.517	-37.109	-17.029	9.8	-64.1	-51.0
5.030	6.362	-0.840	2.092	-14.038	-36.133	-17.456	10.1	-64.5	-51.5
5.040	6.262	-0.925	2.001	-12.573	-34.729	-17.090	10.3	-64.9	-51.9
5.050	5.810	-0.495	1.914	-12.817	-34.912	-16.602	10.5	-65.2	-52.3
5.060	5.403	0.012	1.938	-15.442	-36.316	-15.747	10.8	-65.6	-52.8
5.070	5.352	0.474	2.107	-18.433	-37.964	-14.465	11.1	-66.0	-53.3
5.080	5.505	0.840	2.338	-20.325	-38.635	-13.733	11.4	-66.3	-53.9
5.090	5.881	0.935	2.685	-20.203	-39.429	-13.672	11.7	-66.7	-54.4
5.100	6.435	1.034	2.897	-18.616	-40.100	-12.390	12.1	-67.0	-55.0
5.110	7.360	0.891	2.884	-16.235	-39.734	-9.888	12.4	-67.4	-55.5
5.120	8.354	0.408	2.705	-13.733	-40.833	-7.019	12.7	-67.8	-56.0
5.130	9.235	0.508	2.317	-12.207	-40.405	-2.502	12.9	-68.2	-56.3
5.140	9.832	0.154	1.982	-12.756	-32.898	4.333	12.9	-68.6	-56.5
5.150	9.465	-0.163	1.937	-12.634	-17.700	10.254	12.6	-68.9	-56.3
5.160	8.585	-0.174	2.206	-13.367	-3.784	14.099	12.1	-69.1	-55.9
5.170	7.745	-0.155	2.733	-12.817	-0.732	14.893	11.5	-69.2	-55.5
5.180	7.180	0.089	2.689	-10.986	-6.958	14.709	11.0	-69.3	-55.0
5.190	7.289	0.110	2.223	-7.446	-12.146	13.611	10.6	-69.4	-54.6
5.200	7.359	0.084	2.048	-6.470	-13.611	13.367	10.2	-69.6	-54.3
5.210	7.665	0.028	1.775	-4.761	-12.695	15.015	9.8	-69.8	-53.9
5.220	7.563	0.215	1.593	-3.601	-9.033	17.212	9.3	-69.9	-53.5
5.230	7.463	0.346	1.730	-3.113	-6.104	19.348	8.8	-70.1	-53.0
5.240	7.402	0.846	1.934	-4.578	-5.554	20.691	8.2	-70.2	-52.4
5.250	7.682	1.457	1.896	-7.141	-7.263	20.264	7.7	-70.3	-51.9
5.260	7.976	2.106	1.821	-12.573	-8.484	18.066	7.3	-70.5	-51.6
5.270	8.468	2.613	1.938	-18.677	-8.118	15.015	7.0	-70.6	-51.4
5.280	9.168	3.021	1.902	-23.132	-8.423	11.414	6.8	-70.7	-51.4
5.290	9.856	3.142	1.834	-25.757	-9.277	7.080	6.7	-70.9	-51.5
5.300	10.239	3.234	1.377	-27.527	-10.193	3.601	6.7	-71.0	-51.8
5.310	10.321	3.061	0.980	-29.358	-10.376	0.732	6.9	-71.2	-52.2
5.320	10.054	2.525	0.569	-30.396	-11.475	-1.831	7.0	-71.4	-52.6
5.330	9.808	2.428	0.326	-30.884	-10.803	-2.808	7.2	-71.6	-53.1
5.340	10.103	2.165	0.521	-31.494	-11.658	-4.822	7.4	-71.9	-53.6
5.350	10.470	1.323	0.555	-29.175	-15.381	-8.057	7.6	-72.1	-54.1
5.360	11.368	1.028	0.626	-25.330	-17.639	-12.085	8.0	-72.4	-54.7
5.370	11.985	0.588	0.712	-21.240	-15.686	-14.709	8.4	-72.6	-55.4
5.380	12.235	0.060	1.478	-17.395	-4.089	-13.184	8.7	-72.8	-56.0
5.390	12.094	-0.661	3.403	-12.207	9.888	-9.094	8.8	-72.8	-56.2
5.400	12.821	-1.895	6.874	-3.357	21.301	-6.470	8.7	-72.6	-56.1
5.410	13.432	-3.531	9.391	11.353	9.155	-15.076	8.5	-72.3	-56.0
5.420	12.004	-1.930	5.651	24.719	-17.944	-24.780	8.9	-72.2	-56.2
5.430	11.508	0.206	3.258	25.696	-21.851	-19.592	9.6	-72.4	-56.7
5.440	11.475	1.411	4.422	28.259	-7.751	-7.996	10.3	-72.5	-57.1
5.450	10.817	1.529	5.298	31.372	-9.216	-3.662	10.9	-72.5	-57.4
5.460	9.534	2.262	5.622	25.635	-24.475	-2.991	11.5	-72.6	-57.7
5.470	8.824	1.914	5.792	20.935	-33.142	-2.869	12.2	-72.8	-58.2
5.480	7.921	0.892	5.634	17.761	-35.828	-6.104	12.9	-73.0	-58.7
5.490	7.021	0.102	5.399	19.470	-37.476	-13.306	13.6	-73.2	-59.3
5.500	6.891	-0.661	5.719	22.095	-42.419	-21.484	14.6	-73.4	-60.1
5.510	7.911	-1.540	6.239	24.963	-54.077	-31.189	15.8	-73.7	-61.2
5.520	9.492	-1.771	6.537	27.222	-72.266	-41.443	17.5	-74.1	-62.7
5.530	11.136	-1.129	5.582	32.104	-91.431	-48.340	19.9	-74.6	-64.8
5.540	12.740	0.290	3.226	37.720	-96.802	-46.631	22.8	-75.3	-67.5
5.550	13.632	1.369	0.566	38.330	-75.500	-34.912	25.8	-75.9	-70.2
5.560	12.755	1.924	-0.545	29.724	-34.851	-20.569	28.1	-76.4	-72.2
5.570	10.883	1.621	1.040	19.043	5.859	-5.615	29.1	-76.4	-73.0
5.580	9.291	0.856	3.127	17.761	23.193	3.906	28.8	-76.3	-72.6
5.590	8.009	0.563	3.722	21.973	17.578	7.874	28.2	-76.1	-71.8
5.600	7.468	0.315	3.435	24.963	2.319	9.888	27.8	-76.0	-71.1
5.610	7.671	0.034	2.693	26.062	-13.428	12.024	27.6	-76.1	-70.6
5.620	8.133	-0.417	1.904	26.245	-20.813	15.442	27.5	-76.3	-70.3
5.630	8.653	-0.618	1.341	24.048	-20.447	17.700	27.3	-76.6	-69.8
5.640	8.732	-0.470	0.922	20.508	-15.991	17.761	27.0	-76.9	-69.2
5.650	8.514	-0.319	0.926	17.883	-10.681	16.541	26.6	-77.2	-68.6
5.660	8.158	0.116	0.947	17.456	-7.996	14.587	26.2	-77.4	-68.1
5.670	7.778	0.341	0.686	16.785	-8.240	12.573	25.9	-77.5	-67.7
5.680	7.335	0.433	0.564	16.968	-8.789	10.559	25.9	-77.7	-67.4
5.690	6.962	0.524	0.578	16.052	-10.254	9.460	25.9	-77.9	-67.2
5.700	6.751	0.626	0.618	15.076	-12.695	9.033	25.9	-78.1	-67.1
5.710	6.914	0.751	0.414	13.672	-13.733	8.972	26.1	-78.2	-67.1
5.720	7.047	0.566	0.345	13.000	-8.362	10.620	26.1	-78.4	-67.0
5.730	6.762	0.761	0.622	14.893	-4.700	11.230	25.9	-78.5	-66.7
5.740	6.900	0.815	0.922	14.465	-4.028	12.207	25.8	-78.7	-66.4
5.750	6.931	0.938	1.027	16.479	-5.005	12.024	25.6	-78.8	-66.0
5.760	7.011	0.612	1.021	14.893	-4.883	12.573	25.4	-78.9	-65.6
5.770	7.271	0.065	1.083	13.123	-1.953	13.000	25.0	-79.0	-65.1
5.780	7.626	-0.300	1.548	13.367	3.967	12.207	24.4	-79.0	-64.3
5.790	7.801	-0.588	1.489	13.306	2.380	10.864	23.7	-79.0	-63.5
5.800	8.748	-0.782	0.996	12.146	0.366	10.193	23.0	-79.1	-62.7
5.810	9.326	-0.732	0.286	10.803	0.549	9.338	22.4	-79.2	-62.0
5.820	9.964	-0.477	-0.336	10.437	3.784	8.057	21.9	-79.3	-61.4
5.830	10.162	0.293	-0.770	13.062	8.667	5.615	21.6	-79.3	-60.9
5.840	10.037	0.693	-1.098	15.808	14.160	3.662	21.5	-79.3	-60.6
5.850	9.710	1.107	-1.187	15.869	17.639	1.709	21.5	-79.3	-60.5
5.860	9.211	1.266	-0.667	12.207	20.142	0.488	21.6	-79.2	-60.4
5.870	9.048	0.818	0.389	11.108	19.897	0.732	21.6	-79.1	-60.3
5.880	8.881	0.096	0.827	10.986	11.475	0.000	21.5	-79.0	-60.1
5.890	9.338	-0.888	1.683	8.728	2.563	-0.977	21.4	-79.0	-59.9
5.900	9.781	-1.404	2.339	8.545	-12.756	-3.296	21.4	-79.1	-59.9
5.910	10.044	-1.642	2.292	8.667	-32.471	-7.446	21.9	-79.4	-60.2
5.920	10.142	-0.914	1.660	4.761	-55.725	-13.428	23.0	-79.8	-61.4
5.930	10.620	0.833	0.379	-5.371	-72.876	-19.470	25.3	-80.4	-63.7
5.940	10.876	3.358	0.524	-13.794	-71.655	-19.470	28.7	-81.0	-67.2
5.950	11.660	4.536	2.319	-7.324	-46.875	-3.723	31.7	-81.4	-70.3
5.960	11.861	2.598	7.948	-4.211	-33.081	16.663	32.7	-81.6	-71.4
5.970	11.503	0.385	12.068	-5.066	-67.200	31.006	32.1	-81.9	-70.8
5.980	12.162	2.108	7.988	-8.240	-114.075	41.748	31.7	-82.6	-70.6
5.990	13.312	3.805	-0.649	-14.160	-114.990	61.157	32.7	-83.7	-71.7
6.000	13.416	0.922	-3.399	-27.649	-46.631	77.026	31.4	-84.7	-70.7
6.010	11.903	-1.775	3.231	-24.780	15.259	64.209	24.7	-85.1	-64.1
6.020	11.924	-2.537	8.342	-16.724	6.042	42.114	16.8	-85.1	-56.4
6.030	12.404	-1.010	5.954	2.991	-26.001	26.550	11.9	-85.1	-51.5
6.040	12.559	0.780	1.610	14.526	-34.912	18.005	9.7	-85.3	-49.2
6.050	12.903	1.787	-0.312	3.662	-3.784	10.193	9.0	-85.4	-48.5
6.060	12.483	2.292	1.113	-17.029	27.466	0.000	9.3	-85.3	-48.9
6.070	11.339	2.030	2.420	-30.273	31.372	-8.362	10.2	-84.9	-50.0
6.080	10.491	1.299	2.547	-34.668	24.658	-14.465	11.4	-84.5	-51.5
6.090	10.723	1.375	2.126	-36.377	13.977	-18.250	12.7	-84.3	-53.3
6.100	10.644	1.641	1.375	-36.133	5.920	-18.433	14.4	-84.1	-55.4
6.110	10.369	2.124	0.699	-31.677	6.409	-12.268	15.9	-84.0	-57.1
6.120	9.755	2.629	0.455	-30.396	15.198	-3.479	16.6	-83.8	-58.2
6.130	9.249	2.357	0.407	-32.227	24.719	2.686	16.6	-83.6	-58.4
6.140	8.585	1.774	0.802	-33.813	32.349	5.493	15.9	-83.4	-58.0
6.150	8.305	1.660	1.086	-34.546	33.691	5.981	14.8	-83.0	-57.3
6.160	8.259	1.181	1.064	-36.926	29.236	4.639	13.9	-82.7	-56.8
6.170	8.318	0.819	0.695	-37.231	24.109	1.038	13.2	-82.5	-56.4
6.180	8.147	0.144	0.395	-39.612	21.973	-4.883	12.9	-82.3	-56.5
6.190	7.694	-0.127	0.142	-41.199	20.325	-11.230	12.8	-82.1	-56.8
6.200	7.234	-0.172	0.196	-40.405	21.606	-15.259	13.0	-81.9	-57.5
6.210	6.938	0.010	0.347	-38.940	22.278	-16.785	13.4	-81.7	-58.2
6.220	7.189	-0.150	0.263	-37.109	24.658	-15.625	13.7	-81.4	-58.9
6.230	6.878	-0.195	0.608	-35.400	31.128	-13.306	13.7	-81.1	-59.3
6.240	6.448	-0.327	0.815	-36.621	30.212	-11.169	13.5	-80.8	-59.4
6.250	6.552	-0.096	1.167	-38.269	24.963	-8.545	13.2	-80.6	-59.5
6.260	6.919	0.005	1.077	-37.964	19.836	-5.066	12.8	-80.3	-59.5
6.270	7.662	0.435	0.530	-37.781	14.587	-1.648	12.3	-80.2	-59.4
6.280	7.982	0.883	-0.088	-35.828	14.832	1.465	11.9	-80.1	-59.3
6.290	8.148	0.834	-0.199	-36.926	16.541	3.784	11.4	-80.0	-59.2
6.300	8.364	0.988	-0.499	-35.828	14.038	3.845	10.9	-79.9	-59.0
6.310	8.597	1.185	-0.833	-34.546	10.803	2.380	10.5	-79.9	-59.0
6.320	8.383	1.487	-1.044	-32.227	7.996	0.610	10.4	-79.9	-59.2
