BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	1768
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
6.270	7.870	1.450	1.921	-2.258	-3.784	8.423	14.6	-72.7	-62.0
6.280	7.858	1.501	1.622	-2.930	-2.625	5.554	14.5	-72.7	-61.9
6.290	7.971	1.442	1.470	-5.249	0.916	3.723	14.5	-72.8	-61.9
6.300	8.087	1.543	1.420	-7.507	5.554	1.831	14.4	-72.7	-61.9
6.310	8.164	1.549	1.695	-11.719	6.104	0.977	14.4	-72.7	-62.0
6.320	8.307	1.708	1.764	-13.794	2.197	0.305	14.4	-72.7	-62.1
6.330	8.531	2.084	1.660	-16.541	-3.357	0.488	14.4	-72.7	-62.3
6.340	9.111	2.192	1.451	-19.287	-7.935	1.648	14.5	-72.8	-62.5
6.350	9.479	2.637	1.251	-22.095	-10.254	2.686	14.6	-73.0	-62.8
6.360	9.772	2.878	1.047	-24.719	-10.864	4.150	14.7	-73.1	-63.1
6.370	10.114	2.947	0.734	-27.405	-10.010	4.883	14.7	-73.3	-63.4
6.380	10.211	2.985	0.352	-29.785	-6.165	5.371	14.7	-73.5	-63.7
6.390	10.395	2.953	0.008	-32.837	-2.625	4.333	14.7	-73.6	-64.0
6.400	10.303	2.911	-0.245	-35.950	-2.869	2.502	14.7	-73.7	-64.3
6.410	10.373	2.602	-0.366	-37.109	-5.127	0.427	14.8	-73.9	-64.7
6.420	10.317	2.177	-0.453	-35.400	-4.944	-1.038	14.9	-74.1	-65.2
6.430	10.211	1.725	-0.107	-35.889	-1.648	-1.282	15.0	-74.2	-65.6
6.440	10.008	1.266	0.757	-35.950	3.174	-1.099	14.9	-74.3	-65.9
6.450	9.841	0.604	1.907	-34.241	5.981	1.282	14.6	-74.3	-65.9
6.460	10.164	0.093	3.911	-33.081	9.949	4.517	14.0	-74.2	-65.7
6.470	11.910	-1.413	6.511	-31.250	14.893	4.944	13.2	-74.0	-65.2
6.480	13.736	-3.014	7.728	-16.785	13.000	-2.747	12.4	-73.8	-64.6
6.490	13.885	-3.183	5.370	7.996	0.366	-14.771	12.0	-73.6	-64.2
6.500	12.365	-1.107	2.821	26.001	-10.315	-18.616	12.3	-73.7	-64.4
6.510	11.388	0.473	1.942	31.616	-21.057	-11.536	13.1	-73.9	-64.8
6.520	10.287	1.047	1.852	32.043	-26.306	-3.662	13.8	-74.1	-65.2
6.530	8.608	1.894	2.386	26.917	-24.536	0.916	14.4	-74.4	-65.6
6.540	7.700	2.027	4.510	15.259	-19.592	4.700	14.9	-74.6	-65.8
6.550	7.359	1.396	6.708	9.949	-20.142	3.662	15.1	-74.6	-65.9
6.560	6.869	0.667	6.882	13.245	-31.128	-2.625	15.4	-74.7	-66.1
6.570	6.450	-0.062	5.304	18.005	-45.654	-11.353	16.1	-74.9	-66.7
6.580	6.857	-1.067	4.708	19.714	-54.565	-20.264	17.2	-75.2	-67.7
6.590	8.003	-2.064	5.288	21.790	-64.087	-30.945	18.7	-75.6	-69.0
6.600	9.439	-1.998	5.688	25.391	-76.172	-42.480	20.7	-76.1	-70.9
6.610	11.495	-0.870	4.869	29.785	-88.196	-50.720	23.4	-76.6	-73.5
6.620	13.291	0.994	2.466	32.349	-90.759	-52.368	27.0	-77.1	-76.8
6.630	14.235	2.547	0.065	32.227	-71.350	-42.114	30.9	-77.6	-80.5
6.640	13.038	2.626	-0.810	29.663	-30.457	-23.621	33.9	-77.9	-83.2
6.650	10.486	1.808	0.759	27.649	16.968	-5.005	34.9	-77.9	-83.9
6.660	8.689	0.701	3.838	27.832	35.034	5.188	34.2	-77.6	-82.9
6.670	7.672	0.103	5.004	32.959	17.090	5.981	33.3	-77.4	-81.7
6.680	7.551	-0.217	3.731	35.461	-11.047	3.906	33.1	-77.4	-81.1
6.690	8.263	-0.177	2.114	32.043	-26.306	3.967	33.4	-77.5	-81.2
6.700	9.162	-0.220	1.116	26.855	-25.879	6.897	33.9	-77.8	-81.4
6.710	9.811	-0.412	0.715	23.560	-17.517	10.864	34.1	-78.1	-81.3
6.720	9.887	-0.378	0.786	23.193	-8.789	13.794	34.0	-78.3	-80.9
6.730	9.410	-0.381	0.900	26.367	-1.099	15.137	33.5	-78.5	-80.2
6.740	8.666	-0.281	1.174	31.982	2.258	15.503	32.9	-78.6	-79.3
6.750	8.080	-0.094	1.117	35.339	-0.061	15.076	32.4	-78.7	-78.5
6.760	7.693	0.105	0.855	35.584	-5.676	14.526	32.1	-78.9	-77.8
6.770	7.523	0.351	0.445	33.447	-10.925	14.771	32.0	-79.1	-77.4
6.780	7.365	0.643	0.255	29.663	-12.512	15.625	32.0	-79.3	-77.0
6.790	7.582	0.758	0.437	27.039	-12.085	16.846	32.0	-79.5	-76.7
6.800	7.560	1.101	0.345	28.503	-11.536	17.517	31.9	-79.8	-76.4
6.810	7.665	1.140	0.455	28.809	-12.390	18.127	31.9	-80.0	-76.1
6.820	7.917	1.055	0.541	28.198	-16.602	17.395	32.0	-80.2	-75.8
6.830	8.208	0.941	0.367	27.527	-20.142	15.564	32.2	-80.5	-75.8
6.840	8.325	0.921	0.043	26.672	-20.630	15.320	32.5	-80.8	-75.8
6.850	8.526	0.910	-0.211	24.597	-16.785	15.869	32.8	-81.0	-75.8
6.860	8.421	0.843	-0.160	21.973	-8.789	16.724	32.8	-81.3	-75.5
6.870	8.463	0.545	0.233	18.860	-2.075	16.602	32.4	-81.4	-74.9
6.880	8.538	0.464	0.531	16.235	1.404	15.259	31.7	-81.5	-74.1
6.890	8.511	0.420	0.650	14.099	3.723	14.038	30.9	-81.6	-73.2
6.900	8.750	0.664	0.424	11.536	6.287	13.489	30.1	-81.7	-72.2
6.910	8.914	0.925	0.138	9.094	9.827	14.099	29.2	-81.7	-71.2
6.920	9.000	0.936	-0.023	6.226	13.306	13.733	28.3	-81.7	-70.1
6.930	9.053	1.260	-0.307	5.737	16.907	12.756	27.3	-81.6	-69.1
6.940	9.132	1.168	-0.446	7.019	20.020	11.353	26.4	-81.6	-68.2
6.950	9.089	0.929	-0.640	9.033	22.705	10.010	25.6	-81.5	-67.2
6.960	9.252	0.268	-0.191	5.676	25.513	8.789	24.7	-81.3	-66.2
6.970	9.613	-0.252	0.624	1.282	22.217	6.714	23.7	-81.2	-65.2
6.980	10.189	-1.034	0.734	2.258	12.024	4.272	22.9	-81.1	-64.3
6.990	10.981	-1.583	0.261	1.770	-0.061	0.854	22.3	-81.2	-63.7
7.000	11.367	-1.611	0.242	1.038	-10.803	-3.540	22.2	-81.3	-63.6
7.010	10.958	-1.218	0.748	2.075	-23.743	-8.362	22.7	-81.6	-64.2
7.020	10.935	-0.810	1.966	1.709	-44.189	-14.954	24.2	-81.9	-65.6
7.030	10.850	1.660	1.995	-5.188	-68.848	-22.156	27.1	-82.4	-68.6
7.040	11.714	3.956	1.681	-12.878	-63.171	-11.963	31.0	-82.9	-72.6
7.050	12.842	3.822	2.741	-8.728	-31.006	8.728	33.3	-83.1	-75.1
7.060	12.998	2.219	7.858	-18.066	-22.339	22.400	33.0	-83.3	-74.9
7.070	12.569	2.347	7.843	-19.775	-62.500	29.602	32.1	-83.5	-74.2
7.080	12.817	2.615	1.743	-15.320	-96.130	39.978	33.0	-84.3	-75.2
7.090	13.111	1.131	-3.988	-25.391	-73.730	53.162	34.2	-85.2	-76.6
7.100	12.237	-1.279	-2.432	-25.391	0.183	57.190	30.4	-85.9	-73.1
7.110	10.717	-3.379	4.808	-14.099	36.316	44.312	21.3	-85.9	-64.2
7.120	10.505	-2.705	8.008	5.432	9.033	26.550	13.4	-85.7	-56.3
7.130	10.876	-0.075	5.126	21.545	-24.719	18.799	9.5	-85.6	-52.2
7.140	11.134	1.219	1.490	20.020	-34.180	19.226	7.7	-85.8	-50.1
7.150	11.628	1.310	0.418	3.967	-3.845	20.691	5.9	-85.9	-48.2
7.160	11.514	1.367	1.526	-8.789	21.240	15.625	3.9	-85.8	-46.3
7.170	10.972	1.105	2.133	-15.625	15.320	6.104	3.2	-85.6	-45.7
7.180	10.688	0.748	1.395	-18.127	5.981	-2.625	3.5	-85.4	-46.2
7.190	10.819	0.577	0.990	-18.921	7.385	-9.521	4.5	-85.4	-47.4
7.200	10.674	1.407	0.575	-17.334	10.498	-12.695	6.0	-85.2	-49.1
7.210	10.208	2.399	0.130	-15.503	18.677	-11.230	7.9	-85.1	-51.1
7.220	9.130	2.519	0.138	-13.672	31.677	-6.165	9.3	-84.8	-52.7
7.230	8.209	2.218	0.525	-12.817	40.833	-1.892	9.9	-84.4	-53.4
7.240	7.672	1.921	1.088	-15.259	38.147	-0.061	9.9	-84.0	-53.6
7.250	7.635	1.746	1.232	-17.944	29.785	0.122	9.9	-83.7	-53.7
7.260	7.723	1.399	0.978	-20.996	24.475	-0.122	9.9	-83.4	-53.9
7.270	7.732	0.955	0.703	-23.376	21.729	-1.282	9.8	-83.2	-54.1
7.280	7.906	0.150	0.554	-24.170	19.836	-4.700	9.8	-83.0	-54.3
7.290	7.915	-0.031	0.533	-24.292	17.761	-10.864	10.0	-82.8	-54.8
7.300	7.615	-0.382	0.585	-23.987	17.578	-15.015	10.5	-82.6	-55.5
7.310	7.480	-0.349	0.521	-22.827	19.775	-15.686	11.0	-82.4	-56.3
7.320	7.398	-0.470	0.624	-23.621	23.499	-15.442	11.5	-82.2	-56.9
7.330	7.273	-0.277	0.966	-22.888	26.733	-15.015	11.7	-81.9	-57.4
7.340	7.125	-0.280	1.039	-21.851	27.161	-14.709	12.0	-81.6	-57.9
7.350	7.249	0.396	0.952	-22.949	24.536	-14.282	12.2	-81.4	-58.4
7.360	7.726	0.796	0.797	-24.719	17.395	-12.634	12.6	-81.1	-59.0
7.370	8.352	1.107	0.371	-24.170	11.963	-11.169	13.1	-81.0	-59.7
7.380	8.467	1.493	-0.124	-21.790	9.644	-9.949	13.7	-80.9	-60.5
7.390	8.580	1.811	-0.730	-21.484	6.958	-9.277	14.3	-80.9	-61.4
7.400	8.631	2.004	-1.305	-21.851	2.930	-9.521	15.2	-80.9	-62.5
7.410	8.693	2.072	-1.740	-23.804	-2.747	-9.827	16.2	-81.0	-63.7
7.420	8.516	2.203	-2.086	-26.611	-8.484	-10.620	17.4	-81.1	-65.2
7.430	8.942	2.200	-2.026	-29.480	-10.010	-11.353	18.8	-81.3	-66.9
7.440	9.089	2.223	-1.384	-29.968	-6.592	-12.451	20.2	-81.4	-68.6
7.450	9.134	2.262	-0.432	-31.311	-5.310	-14.099	21.6	-81.5	-70.3
7.460	9.786	2.222	0.748	-32.715	-8.423	-14.954	23.1	-81.5	-72.1
7.470	10.590	2.013	1.468	-31.982	-16.907	-12.756	24.5	-81.6	-73.8
7.480	11.218	1.135	2.546	-29.175	-27.283	-8.606	25.8	-81.8	-75.4
7.490	11.829	-1.096	6.379	-23.193	-41.992	-8.179	26.9	-82.0	-76.8
7.500	14.070	-4.975	8.315	-4.517	-67.139	-24.170	28.3	-82.3	-78.4
7.510	16.554	-7.914	5.399	19.409	-65.979	-53.894	31.1	-82.6	-81.1
7.520	16.013	-4.865	3.066	38.879	-35.278	-77.148	34.9	-82.6	-84.6
7.530	12.807	-0.743	2.793	42.542	-12.451	-76.111	39.2	-82.4	-88.6
7.540	10.885	2.098	2.381	49.866	9.583	-58.533	42.5	-81.9	-91.4
7.550	9.828	3.413	2.193	47.241	26.123	-39.917	44.2	-81.4	-92.6
7.560	8.980	5.320	3.959	33.203	31.860	-30.579	44.9	-80.8	-93.0
7.570	8.385	5.280	5.633	16.968	26.062	-24.719	45.2	-80.2	-93.0
7.580	8.380	4.048	5.144	4.150	15.564	-24.292	45.3	-79.6	-93.1
7.590	8.856	2.562	4.577	-11.597	7.629	-26.611	45.6	-79.2	-93.5
7.600	10.456	0.263	4.623	-19.775	-15.137	-34.302	46.4	-78.9	-94.5
7.610	12.879	-1.559	4.441	-13.306	-43.884	-43.762	48.2	-78.8	-96.6
7.620	14.292	-1.885	2.649	5.371	-63.599	-46.936	51.1	-78.9	-99.5
7.630	14.574	-0.967	0.188	28.137	-57.800	-39.612	54.5	-79.0	-102.8
7.640	13.751	0.553	-1.230	37.048	-26.428	-27.161	57.3	-79.1	-105.2
7.650	12.295	1.235	0.232	29.419	2.075	-14.648	58.5	-79.1	-106.2
7.660	10.045	1.806	2.094	22.095	10.437	-7.324	58.6	-79.0	-106.0
7.670	9.416	1.624	2.651	17.578	4.578	-3.357	58.4	-78.9	-105.6
7.680	8.901	1.699	1.898	11.719	-1.038	-0.977	58.3	-78.8	-105.3
7.690	8.631	1.101	1.611	6.165	0.122	2.136	58.2	-78.8	-105.2
7.700	8.688	0.353	1.708	1.770	0.977	4.639	57.8	-78.9	-104.8
7.710	8.529	-0.242	1.681	1.953	-1.221	5.493	57.4	-78.9	-104.4
7.720	8.094	-0.860	1.519	4.395	-6.470	9.277	57.0	-79.1	-104.0
7.730	7.893	-1.017	0.874	7.263	-12.512	15.015	56.8	-79.3	-103.7
7.740	7.569	-1.070	0.281	11.230	-15.808	21.118	56.8	-79.7	-103.5
7.750	7.698	-0.658	-0.034	11.230	-17.212	25.269	56.8	-80.1	-103.4
7.760	7.946	-0.144	0.017	11.169	-15.137	27.954	56.7	-80.4	-103.2
7.770	8.082	0.429	-0.186	13.367	-13.062	28.809	56.6	-80.8	-103.0
7.780	7.998	0.794	-0.496	14.771	-10.071	28.687	56.4	-81.2	-102.7
7.790	7.682	0.899	-0.505	14.832	-7.080	27.405	56.3	-81.5	-102.4
7.800	7.291	0.916	-0.293	14.771	-5.981	24.658	56.1	-81.7	-102.0
7.810	6.953	0.722	-0.429	14.893	-6.042	21.301	55.9	-82.0	-101.7
7.820	7.048	0.757	-0.647	12.390	-4.333	17.883	55.9	-82.2	-101.5
7.830	7.004	0.425	-0.853	9.888	-0.488	15.015	55.7	-82.4	-101.2
7.840	6.794	0.656	-0.619	2.686	4.761	10.193	55.4	-82.5	-100.8
7.850	6.774	0.646	-0.551	-1.526	8.545	5.676	54.8	-82.5	-100.3
7.860	6.744	0.616	-0.380	-3.296	11.475	0.427	54.3	-82.5	-99.8
7.870	7.047	0.669	-0.174	-1.404	15.015	-2.930	53.7	-82.5	-99.2
7.880	7.365	0.463	-0.083	2.319	17.639	-3.845	53.0	-82.3	-98.5
7.890	7.405	-0.181	-0.041	5.005	16.479	-3.418	52.3	-82.2	-97.7
7.900	6.792	-1.095	0.086	5.737	11.475	-2.747	51.7	-82.2	-97.0
7.910	5.958	-1.889	0.638	3.662	2.441	-3.662	51.3	-82.2	-96.6
7.920	5.669	-2.276	1.761	0.977	-12.329	-6.653	51.4	-82.3	-96.7
7.930	5.820	-1.791	2.572	-1.770	-34.302	-10.315	52.5	-82.5	-97.8
7.940	6.134	-0.585	2.455	-4.822	-53.833	-9.155	54.9	-82.7	-100.3
7.950	6.549	-0.331	5.200	-17.090	-65.369	-4.578	58.3	-83.0	-103.9
7.960	7.134	-1.217	11.684	-31.067	-87.463	0.977	61.6	-83.3	-107.5
7.970	12.521	3.475	10.217	-10.864	-139.526	12.329	66.5	-83.7	-112.7
7.980	19.611	11.835	2.273	-3.235	-174.439	59.265	78.2	-84.4	-124.5
7.990	19.611	3.649	-6.927	-11.353	-135.315	109.680	94.5	-85.1	-141.0
8.000	15.782	-0.916	-7.505	-15.991	-11.230	98.511	106.7	-86.0	-153.3
8.010	13.423	-3.479	6.377	-17.212	60.913	73.181	105.8	-86.9	-152.5
8.020	13.572	-3.844	10.774	14.709	22.339	44.861	91.6	-87.8	-138.4
8.030	13.091	-0.360	1.695	43.762	-14.282	21.362	83.5	-88.2	-129.8
8.040	12.682	1.604	-2.364	39.978	10.437	14.587	82.2	-88.4	-128.1
8.050	12.471	1.805	-0.009	12.634	36.255	11.902	74.4	-88.4	-120.1
8.060	12.206	1.627	3.022	-7.324	27.039	5.249	63.1	-88.3	-108.8
8.070	12.357	2.126	2.892	-9.338	5.981	-2.197	57.4	-88.1	-103.2
8.080	12.799	2.787	1.210	-4.028	-7.568	-6.714	58.2	-87.9	-104.1
8.090	13.055	2.884	0.515	-3.235	-4.761	-7.019	61.4	-87.8	-107.4
8.100	12.647	2.538	1.087	-3.113	2.808	-1.953	62.3	-87.7	-108.3
8.110	12.332	2.023	0.984	-4.578	10.620	3.967	60.4	-87.5	-106.4
8.120	11.582	1.708	0.523	-5.127	20.386	9.338	56.2	-87.5	-102.2
8.130	11.104	1.553	0.704	-7.507	28.931	12.939	50.2	-87.3	-96.3
8.140	10.736	1.450	0.931	-10.498	33.875	14.893	43.3	-87.2	-89.5
8.150	10.353	0.777	0.979	-10.620	34.912	13.367	37.0	-86.9	-83.3
8.160	9.626	0.362	0.901	-7.996	35.156	9.521	31.8	-86.7	-78.1
8.170	9.365	0.123	0.928	-6.531	34.973	5.371	27.7	-86.4	-74.1
8.180	9.144	-0.397	0.796	-5.310	33.386	1.892	24.7	-86.1	-71.2
8.190	8.754	-0.491	0.521	-4.150	34.729	0.366	22.2	-85.8	-68.7
8.200	8.344	-0.519	0.588	-4.517	36.499	0.671	20.0	-85.5	-66.5
8.210	8.025	-0.104	0.613	-4.578	36.438	1.465	18.0	-85.1	-64.6
8.220	7.390	0.182	1.002	-2.014	36.072	2.502	16.4	-84.8	-63.0
8.230	7.231	0.280	1.202	0.671	28.809	3.235	15.0	-84.5	-61.7
8.240	7.298	0.383	1.011	3.845	24.048	4.089	14.1	-84.2	-60.6
8.250	7.467	0.637	0.782	7.324	17.151	5.249	13.3	-84.0	-59.8
8.260	7.727	0.730	0.099	7.874	12.207	6.287	12.7	-83.9	-59.1
8.270	7.514	0.783	-0.477	7.996	16.235	6.897	12.2	-83.8	-58.5
8.280	7.439	0.680	-0.466	5.371	19.104	7.507	11.5	-83.7	-57.8
8.290	7.472	0.480	-0.517	3.235	20.020	7.263	10.9	-83.6	-57.1
8.300	7.517	0.530	-0.331	0.732	18.921	6.836	10.2	-83.5	-56.3
8.310	7.478	0.966	-0.408	-1.099	15.320	5.859	9.6	-83.4	-55.8
8.320	7.013	1.373	-0.436	-4.578	11.841	5.676	9.4	-83.3	-55.6
8.330	6.945	1.602	-0.081	-8.667	6.226	5.737	9.3	-83.3	-55.5
8.340	7.224	1.936	0.299	-11.658	-1.465	6.042	9.3	-83.3	-55.6
8.350	7.700	2.141	0.581	-13.000	-10.071	6.653	9.4	-83.4	-55.9
8.360	8.420	1.890	0.515	-12.939	-15.991	9.583	9.5	-83.6	-56.1
8.370	8.889	1.089	0.383	-15.259	-19.714	14.832	9.1	-83.8	-55.8
8.380	9.108	0.050	0.719	-17.700	-22.827	20.691	7.7	-84.0	-54.6
8.390	8.996	-1.216	1.314	-13.611	-25.513	23.804	5.4	-84.3	-52.5
8.400	8.930	-2.419	3.118	-3.601	-27.222	22.217	2.4	-84.6	-49.5
8.410	10.006	-2.446	4.999	2.197	-36.316	13.611	-0.5	-84.8	-46.5
8.420	13.010	-1.998	4.381	4.517	-44.983	-6.409	-1.6	-85.0	-45.4
8.430	17.044	-2.472	5.254	17.273	-22.705	-25.818	-0.2	-85.2	-46.7
8.440	17.867	-2.723	5.182	38.025	-8.301	-44.983	3.6	-85.1	-50.2
8.450	14.400	-0.728	2.328	62.622	9.460	-48.645	8.1	-84.9	-54.2
8.460	10.531	2.443	0.842	65.857	37.537	-34.363	12.3	-84.5	-57.7
8.470	8.274	4.136	2.569	43.396	42.236	-16.846	15.0	-84.0	-59.9
8.480	7.881	3.592	3.519	15.991	13.672	-7.141	16.7	-83.6	-61.4
8.490	8.246	2.951	3.228	0.122	-8.606	-7.080	18.3	-83.5	-62.9
8.500	8.787	2.163	2.414	-5.188	-14.893	-10.376	20.1	-83.5	-64.8
8.510	9.288	0.377	2.125	2.441	-9.155	-10.681	21.6	-83.5	-66.3
8.520	10.512	-1.564	2.521	17.273	-7.751	-12.146	22.5	-83.5	-67.1
8.530	11.825	-2.774	2.596	34.546	-10.193	-17.212	23.3	-83.5	-67.6
8.540	12.724	-2.769	1.798	47.485	-13.977	-23.193	24.6	-83.5	-68.4
8.550	12.383	-1.951	1.235	55.847	-8.301	-27.222	26.4	-83.5	-69.8
8.560	11.077	-0.708	1.641	58.594	-3.052	-26.855	28.5	-83.5	-71.3
8.570	10.247	0.620	1.970	59.448	-0.916	-21.545	30.5	-83.4	-72.6
8.580	10.111	1.217	1.928	57.861	0.549	-14.099	32.1	-83.3	-73.7
8.590	9.978	1.497	1.939	52.246	1.038	-8.728	33.3	-83.2	-74.4
8.600	9.817	1.222	2.067	45.166	-0.183	-5.493	34.2	-83.1	-74.8
8.610	9.597	0.901	1.825	41.992	-0.854	-3.296	34.9	-83.0	-75.1
8.620	9.151	0.443	1.727	41.443	0.732	-0.549	35.2	-83.0	-75.0
8.630	8.979	-0.068	1.655	41.565	0.366	2.502	35.2	-83.0	-74.5
8.640	9.011	-0.623	1.415	43.701	0.671	3.906	34.9	-83.0	-73.9
8.650	8.888	-0.789	1.129	47.546	1.404	4.272	34.6	-83.0	-73.0
8.660	8.885	-0.720	0.838	50.415	0.366	3.662	34.3	-83.0	-72.2
8.670	9.097	-0.544	0.675	51.392	-0.732	2.502	34.2	-83.1	-71.7
8.680	8.885	-0.274	0.344	52.490	-1.526	2.625	34.4	-83.2	-71.3
8.690	8.494	0.035	0.291	52.490	-1.282	4.150	34.6	-83.2	-71.0
8.700	8.473	0.164	0.382	52.490	-1.099	6.470	34.7	-83.3	-70.6
8.710	8.760	0.096	0.371	54.688	-0.610	7.751	34.7	-83.4	-70.0
8.720	8.775	0.121	0.442	57.617	0.122	7.813	34.7	-83.5	-69.4
8.730	8.726	0.109	0.564	59.753	-0.732	7.751	34.6	-83.5	-68.8
8.740	8.851	0.128	0.504	60.791	-2.747	6.348	34.8	-83.6	-68.3
8.750	9.065	0.171	0.365	60.059	-1.892	4.089	35.1	-83.7	-68.0
8.760	9.115	0.183	0.375	58.960	0.488	1.892	35.4	-83.7	-67.8
8.770	9.048	0.213	0.570	59.143	1.465	1.282	35.8	-83.8	-67.6
8.780	9.132	0.309	0.468	60.913	0.977	1.709	36.2	-83.8	-67.3
8.790	9.216	0.540	0.508	61.951	1.099	2.197	36.6	-83.8	-67.1
8.800	9.415	0.522	0.645	63.843	1.160	2.319	37.0	-83.8	-66.9
8.810	9.533	0.606	0.558	66.467	1.892	2.502	37.4	-83.8	-66.6
8.820	9.512	0.472	0.403	68.604	3.845	3.174	37.8	-83.8	-66.3
8.830	9.492	0.394	0.230	70.190	7.080	4.028	37.9	-83.8	-65.7
8.840	9.241	0.405	0.341	70.374	10.742	4.639	37.7	-83.8	-64.8
8.850	8.950	0.358	0.395	71.167	12.756	5.066	37.4	-83.7	-63.8
8.860	8.757	0.245	0.582	71.899	14.221	5.005	37.0	-83.7	-62.6
8.870	8.808	0.347	0.876	71.777	13.306	4.272	36.5	-83.6	-61.5
8.880	9.167	0.520	0.998	71.533	10.376	4.028	36.3	-83.6	-60.5
8.890	9.771	0.563	0.773	73.303	7.080	3.967	36.3	-83.5	-59.8
8.900	9.963	0.499	0.606	74.524	4.822	3.845	36.4	-83.5	-59.2
8.910	9.986	0.256	0.396	76.233	3.601	2.930	36.8	-83.5	-58.8
8.920	9.573	-0.033	0.737	74.158	5.188	1.831	37.1	-83.5	-58.3
8.930	9.222	-0.186	1.333	70.374	5.981	1.709	37.1	-83.5	-57.6
8.940	9.319	-0.412	1.697	69.092	3.723	2.075	37.0	-83.5	-56.8
8.950	9.784	-0.256	1.879	68.115	-1.160	3.296	36.9	-83.5	-56.1
8.960	10.486	0.324	1.519	71.899	-7.385	5.127	37.2	-83.6	-55.6
8.970	11.066	0.403	1.981	77.271	-13.428	7.996	37.8	-83.7	-55.4
8.980	11.995	1.448	1.817	81.299	-25.513	9.216	38.9	-83.9	-55.7
8.990	13.250	3.883	0.706	75.378	-31.250	14.221	40.8	-84.2	-56.9
9.000	13.665	4.920	-1.414	64.392	-13.550	28.442	42.4	-84.4	-57.8
9.010	12.571	3.093	-0.961	57.678	28.320	38.086	41.0	-84.5	-55.8
9.020	10.993	0.739	1.354	60.974	55.481	35.522	36.4	-84.3	-50.5
9.030	10.266	-0.424	3.438	66.711	50.659	25.879	31.4	-84.0	-44.9
9.040	10.671	-0.654	3.516	75.378	28.137	17.517	28.1	-83.7	-40.8
9.050	11.148	-0.642	1.933	77.026	16.907	18.127	25.9	-83.6	-37.8
9.060	10.924	-1.011	0.640	80.994	27.344	22.217	23.6	-83.5	-34.7
9.070	9.878	-0.387	1.104	85.022	40.588	24.414	20.9	-83.2	-31.1
9.080	9.448	0.511	2.503	82.764	37.903	29.297	18.2	-82.9	-27.6
9.090	9.421	1.227	2.150	83.191	26.672	36.194	15.7	-82.7	-24.3
9.100	9.439	1.106	0.903	85.754	26.794	42.542	13.2	-82.5	-20.9
9.110	9.237	0.705	0.431	85.083	35.767	46.326	10.5	-82.3	-17.3
9.120	9.161	0.315	1.049	85.938	39.185	46.692	7.7	-82.0	-13.6
9.130	9.179	0.244	1.306	89.905	32.898	46.814	5.1	-81.7	-10.0
9.140	9.218	0.406	0.918	94.116	26.123	46.143	2.8	-81.5	-6.8
9.150	9.184	0.552	0.645	94.482	25.452	45.715	0.8	-81.3	-3.8
9.160	9.176	0.588	1.023	93.506	27.405	45.044	-1.0	-81.0	-1.0
9.170	9.064	0.415	1.463	95.398	26.978	43.701	-2.6	-80.8	1.6
9.180	9.322	0.474	1.573	99.304	24.170	41.016	-3.9	-80.5	3.9
9.190	9.427	0.830	0.955	102.600	20.569	38.208	-4.9	-80.2	6.0
9.200	9.559	1.277	0.618	102.661	17.883	36.560	-5.7	-80.1	7.8
9.210	9.580	1.436	0.452	103.149	16.052	35.400	-6.2	-79.9	9.4
9.220	9.646	1.566	0.745	106.384	15.991	34.241	-6.6	-79.8	10.9
9.230	9.819	1.791	0.959	109.680	15.625	32.593	-6.8	-79.6	12.2
9.240	9.887	2.006	1.215	111.023	16.724	31.006	-6.8	-79.5	13.4
9.250	9.464	2.060	1.314	109.741	17.944	29.175	-6.7	-79.3	14.3
9.260	9.151	1.743	1.390	106.873	16.541	26.489	-6.4	-79.1	15.2
9.270	8.885	1.440	1.842	103.027	13.123	23.621	-6.1	-79.0	16.0
9.280	8.957	1.003	1.957	101.563	5.310	21.118	-5.8	-78.9	16.7
9.290	9.442	0.624	1.147	103.210	-1.160	19.287	-5.6	-78.9	17.5
9.300	9.756	1.034	0.363	104.553	-3.784	19.531	-5.3	-78.9	18.4
9.310	9.866	1.469	0.529	103.394	-4.944	22.278	-5.2	-79.0	19.2
9.320	9.638	1.660	0.894	99.243	-5.615	24.170	-5.0	-79.1	20.2
9.330	9.533	1.594	1.405	95.215	-7.385	23.438	-4.9	-79.2	21.1
9.340	9.727	1.854	1.657	89.783	-10.986	20.752	-4.8	-79.3	21.9
9.350	9.909	2.084	1.623	83.496	-14.404	17.883	-4.5	-79.5	22.5
9.360	9.794	2.526	1.776	78.369	-13.123	14.465	-4.0	-79.6	22.8
9.370	9.422	3.134	1.898	75.256	-10.620	10.437	-3.3	-79.7	22.8
9.380	9.057	3.403	1.955	73.853	-7.935	5.920	-2.1	-79.8	22.4
9.390	8.494	3.075	1.942	74.707	-2.747	1.343	-0.7	-79.8	21.8
9.400	8.264	1.812	2.402	77.576	3.540	-3.357	0.9	-79.8	21.0
9.410	8.275	0.286	2.785	80.872	6.226	-9.521	2.5	-79.7	20.2
9.420	8.558	-0.789	2.588	84.595	2.625	-15.381	4.0	-79.6	19.5
